customer_tweet_id,brand_tweet_id,created_at,customer_message,brand_response
2669887,2669886,Sun Nov 19 11:27:58 +0000 2017,@VirginTrains Theres a guy sat in the other seat.. I dont think he wants me. Playing with his socket,@751915 😳 ^MW
2669889,2669888,Sun Nov 19 11:19:14 +0000 2017,@VirginTrains In worse news.. The plug socket on my seat dosent work 😭,"@751915 Oh no, try another seat just in case it's an issue at your seat only ^MW"
2669891,2669890,Sun Nov 19 11:12:05 +0000 2017,Billy nomates on the @VirginTrains to Glasgow for #ICWHydro. Coach E.. Someone bring me beer,@751915 On my way! ^MW https://t.co/XDN12MqmgK
2669808,2669881,Sun Nov 19 11:39:36 +0000 2017,@VirginTrains Go on then,@751915 😅 ^MW
2669893,2669892,Sun Nov 19 11:36:19 +0000 2017,@VirginTrains epic fail at Waverley tickets not there to collect after the lovely Laura sorted on the phone System fail Now on train #help https://t.co/A7WLaAeH3G,@751918 Which exact service are you on today? ^MW
2669895,2669894,Sun Nov 19 11:30:08 +0000 2017,@VirginTrains We have checked out of our hotel room based on misleading information and the team leader at the ticket office’s advice was a sarcastic ‘Good Luck’ I cannot believe how poor your service is! @28792 @418 https://t.co/HP0q56jeIX,@751919 Were you looking to make a complaint in regards to this? ^MW
2669898,2669897,Sun Nov 19 11:14:49 +0000 2017,"Thanks a lot @VirginTrains! Mislead advise has meant I’ve checked out of my hotel room early, but now I’m stuck at Euston for 4 hours! Disgusting! Apparently Advance Off-Peak is not the same as an Advance ticket during Off-Peak! @306277 @418 #TrainYourStaff","@751919 That is correct, an Advance is only valid on one train only, James ^MW"
2669185,2669186,Sun Nov 19 11:01:35 +0000 2017,@VirginTrains can I please book a bike from Euston to bham new st on 24 Nov @ 13:23 and back to Euston on sun 26 Nov at 18:30. Thanks. Tix and seat reservation already booked.,"@751782 Hey, can I take your email address please? ^MW"
2669901,2669900,Sun Nov 19 11:17:44 +0000 2017,@VirginTrains why are you incapable of getting your seat reservations to work - usual overpriced chaos paying for Branson Island,@550273 Which service are you on and do you have a seat? ^MW
2669904,2669902,Sun Nov 19 11:11:10 +0000 2017,@VirginTrains ok you beat me...what on earth is it for.?? https://t.co/zohLhuZus9,"@751920 I actually have no idea, is this a @120576 service? ^MW"
2670462,2670460,Fri Dec 01 00:05:44 +0000 2017,@VirginTrains BHM to EUS (22.19 ex BHM ) guard didn’t do anything with customer who didn’t have a ticket.,"@752040 Here is a link to our complaints team &gt; https://t.co/t20UbyOCSn   Drop them a message, Avi ^OL"
2670464,2670463,Fri Dec 01 00:01:47 +0000 2017,"@VirginTrains So if you’re drunk or homeless you get to travel without a ticket but god forbid someone like me who ties to travel on an earlier train with an advanced ticket , I know what to do now","@752040 Where has this been the case, Avi? ^OL"
2670622,2670621,Fri Dec 01 00:00:00 +0000 2017,Hey @VirginTrains why the hell is your last train to London 25 minutes late!! Train services in this country are a joke for the prices we pay #uk #trains,"@752069 Where are you travelling from , Tom? ^OL"
2671122,2671121,Sun Nov 19 12:17:26 +0000 2017,"@VirginTrains Sorry, sorry, adults with child only*",@752190 Fair enough ^MW
2671125,2671123,Sun Nov 19 12:12:19 +0000 2017,Excuse me @VirginTrains can you create a child only carriage please? I’m sick of traveling to the sounds of their shrill screams and sulking https://t.co/3hV8HbydlE,"@752190 What, and who's going to look after them, Richard? ^MW"
2671129,2671128,Sun Nov 19 12:15:57 +0000 2017,"@VirginTrains Nope, ppl sat on the floors. Infuriating that you claim to declassify a train and then backtrack on it.","@752191 It's not great so many apologies, Pete ^MW"
2671131,2671130,Sun Nov 19 11:54:04 +0000 2017,"Horrendous service on the @VirginTrains from Liverpool to London right now. Told train is declassified, take a seat, as train is about to depart have to move as someone has those seats reserved. Now no seats left as it was decided to not declassify the train.","@752191 Sorry to hear this Pete, hopefully more seats will be available as stops are called at ^MW"
2671155,2671154,Sun Nov 19 12:11:47 +0000 2017,@VirginTrains Great. Even if delay repay is instant like your website/posters state?,@627871 Auto Delay Repay depends on your ticket really. We can check if you can DM us maybe? ^MW
2671157,2671156,Sun Nov 19 12:08:52 +0000 2017,Hey @VirginTrains I’ve still not received a delay repay from the 5/11 and no ones replied to my claim email. Can someone help?! 🤷🏻‍♂️,"@627871 It can take Customer Resolutions up to 28 days to reply but should be much sooner, Greg ^MW"
2671202,2671201,Sun Nov 19 12:09:16 +0000 2017,@VirginTrains It won't connect at all - or just keeps dropping out. I'm on a train from Manchester to Euston and my colleague is Chester to Euston and neither of us can connect....,"@752205 Try entering https://t.co/1JEOSVPtGN into the browser, does that help? ^MW"
2671205,2671204,Sun Nov 19 12:05:12 +0000 2017,@VirginTrains PLEASE will you do something about your internet? Totally unfair to charge 1st class fares &amp; not provide the services!,@752205 Is it speed or connecting that's the issue? ^MW
2671207,2671206,Tue Oct 31 09:53:32 +0000 2017,@VirginTrains Which carriages have the limited overhead storage please?,"@752206 Hi Aimee, this would be Coach C ^HP"
2671210,2671208,Tue Oct 31 09:51:26 +0000 2017,"@Virgintrains 
3.33pm Chester-Euston . You terminated it at Milton keynes! I left my coat and you wouldn't let me back on to retrieve it!","@752207 Hi Anoushka, really sorry to hear this. When were you travelling with us? ^HP"
2671209,2671211,Tue Oct 31 16:45:24 +0000 2017,@VirginTrains I'm really sorry that Virgin Trains seem unable to help me...I hit a dead end with every point of contact that have tried. INFURIATING!,@752207 Have you spoken to the Lost Property team? ^LC
2671213,2671212,Tue Oct 31 09:47:24 +0000 2017,Thank you to Shane at Birmingham international who helped us track down our bag!!! @VirginTrains,@366719 Ah so glad to hear you've found it!! We'll be sure to pass your comments on to Shane for you 😀  ^HP
2671215,2671214,Tue Oct 31 09:46:35 +0000 2017,Thanks to all of the crew on that train @VirginTrains will miss my breakfasts and the friendly faces. Bye to Mandy who I didn’t see today!,"@365678 Aww we'll miss you Mark 😢  Thanks for choosing us, we hope to see one day again!^HP"
2671217,2671216,Tue Oct 31 09:44:24 +0000 2017,Keeping passenger's safe and informed @VirginTrains Lancaster #virginfamily https://t.co/qNmQR3fatI,@146946 Love this Ian 😄  ^HP
2671260,2671259,Sun Nov 19 12:07:25 +0000 2017,"@VirginTrains The guard said it was because I’ve got 4G?! Anyway, an hour or so to London, just thought I’d let you know.....",@752213 Thanks Paul and apologies for this ^MW
2671262,2671261,Sun Nov 19 12:03:32 +0000 2017,"@VirginTrains It connects but then nothing, it was the same on the way up too 😔","@752213 I see, might be worth a call to the support team on 0330 088 1271, Paul ^MW"
2671264,2671263,Sun Nov 19 12:00:22 +0000 2017,@VirginTrains WiFi never works in first class 😡😡,@752213 Are you struggling to connect or with speed? ^MW
2671203,2671327,Sun Nov 19 12:48:21 +0000 2017,@VirginTrains It's connected now but still really slow....,@752205 Might be worth a call to the support team on 0330 088 1271 today ^MW
2671401,2671400,Sun Nov 19 12:01:45 +0000 2017,@VirginTrains @121516 Not good. Having to buy tickets now.,@752238 @121516 We'll do what we can but not always possible due to maintenance on the tracks ^MW
2671403,2671402,Sun Nov 19 11:58:45 +0000 2017,@VirginTrains @121516 will later trains be running from Manchester Vic to Crewe when Peter Kay concerts are on next year?,"@752238 @121516 It's too early to say, Jack. We'll know more nearer the time ^MW"
2671406,2671404,Sun Nov 19 11:59:49 +0000 2017,"@VirginTrains here's the proof purchase ,Waverley travel centre and timing today 
Fix the refund 
Not good enough 
Bonkers #cx #epicfail https://t.co/wb0HacPkeS",@751918 Are you travelling with @120576 today? ^MW
2671422,2671420,Sun Nov 19 11:57:09 +0000 2017,@VirginTrains loving the new screens on 390047! https://t.co/3KxdXYptsP,@752243 They look great! ^MW
2671436,2671434,Tue Oct 31 10:02:46 +0000 2017,"@VirginTrains why have I not received a response for weeks, following your automated email??","@593928 Hi Sophie, do you have a VT reference number for your case please? ^HP"
2671435,2671437,Tue Oct 31 13:22:45 +0000 2017,@VirginTrains I haven’t been sent that just an email to say you’ll be in touch shortly and one to say you’ll process my claim soon,"@593928 I see, you should receive this shortly, maybe in the next few days ^MW"
2671438,2671439,Tue Oct 31 13:31:57 +0000 2017,@VirginTrains On  Thursday it’ll be 3 weeks?,"@593928 Oh right, drop us a DM with your email address please? ^MW https://t.co/hhfk9c3ylv"
2671441,2671440,Tue Oct 31 10:01:54 +0000 2017,@121122 Seven dropped calls on the @VirginTrains service from #London to #Birmingham between #MK and #Coventry . Not good enough!,"@752246 @121122 Apologies Steve, we'll be sure to pass your comments on about this ^HP"
2671485,2671483,Sun Nov 19 11:50:11 +0000 2017,.@VirginTrains your trains are toasty little rascals aren’t they.,@752256 ^MW https://t.co/rS9iWsXNMy
2671487,2671486,Sun Nov 19 11:48:38 +0000 2017,@VirginTrains @133754 @65561 It’s amazing! We go every year! Go early in the year and you’ll catch the 25th anniversary celebrations too,"@385460 @133754 @65561 Sounds brill, thanks for the tip! ^MW"
2671489,2671488,Sun Nov 19 11:45:52 +0000 2017,@VirginTrains Just an overnight stay before our @133754 trip to @65561 tomorrow!,"@385460 @133754 @65561 Have a great time, let me know what it's like. Thinking of taking the daughter next year 👍 ^MW"
2671491,2671490,Sun Nov 19 11:43:16 +0000 2017,London bound... nice train @VirginTrains https://t.co/1PYiT6tiTu,"@385460 Thanks Laura, what's your plans today? ^MW"
2671500,2671499,Sun Nov 19 11:46:02 +0000 2017,@VirginTrains are you able to make seat reservations for me? :),"@724941 Yep, drop us a DM please? ^MW https://t.co/hhfk9c3ylv"
2671531,2671530,Sun Nov 19 11:45:07 +0000 2017,@VirginTrains none of your reservations are working on the 11.47 out of liverpool. I'm 6 months pregnant and having to move seats constantly!!!!,"@752267 Sorry to hear this, Francesca, please speak to the Train Manager who can help you ^MW"
2671679,2671677,Tue Oct 31 10:24:53 +0000 2017,@VirginTrains happy Halloween,@570046 Happy Halloween Calvin! 👻  ^HP
2671681,2671680,Tue Oct 31 10:22:42 +0000 2017,@VirginTrains Haha I can't send a staff member to get me one. They've got jobs to do and also I'm far from important enough 😂😂. Thank you though 😀👍,"@752296 They may be coming through with the trolley Steve, so they should be able to sort you a coffee if so 😊  Hope you get one soon!"
2671683,2671682,Tue Oct 31 10:08:12 +0000 2017,Currently on @VirginTrains 🚂 and dying for a coffee ☕️. Too much luggage to leave to go and get one though 🙈🙈. This is the epitome of a #FirstWorldProblem https://t.co/jCtwRnTtSX,"@752296 Oh no Steve! Staff should be making their way through during the journey, so they may be able to help 🙈  ^HP"
2671685,2671684,Tue Oct 31 10:20:43 +0000 2017,Edinburgh bound with @120576 @VirginTrains https://t.co/VoQFuYbG8c,"@752297 @120576 Great photo, Christian 😀  Thanks for sharing this with us ^HP"
2671688,2671687,Tue Oct 31 10:14:47 +0000 2017,@VirginTrains I just wanted to thank the loveliest conductor ever- Julian on the 9:43 Euston-Glasgow - what a dream ❤️ https://t.co/SvDaW2SfKZ,"@752298 Aww thanks Sarah, we'll be sure to pass this on to Julian for you 😊  ^HP"
2671691,2671689,Tue Oct 31 10:18:17 +0000 2017,@VirginTrains @120576 the wait still continues... how long do you expect someone to wait? #dialupisquicker #wasteofmoney #couldntstreamasong https://t.co/xh1W00FcaR,"@752299 @120576 Apologies Steve, could you try deleting the network in your settings and reconnecting? ^HP"
2671690,2671692,Tue Oct 31 10:31:21 +0000 2017,"@VirginTrains @120576 I’ve tried all of this with no luck. This is the worst WiFi ever, if you can even call it that!! #virgintrainwithnowifi","@752299 @120576 So sorry about this Steve, are you travelling in First Class or Standard? ^HP"
2671693,2671694,Tue Oct 31 10:47:43 +0000 2017,@VirginTrains @120576 I’m travelling in standard but I’m hoping that for my woeful experience you’ll upgrade me on the way back? I’ll be on the 15.55 train back.,@752299 @120576 2/2 Wi-Fi pass by contacting __email__ ^HP
2671693,2671695,Tue Oct 31 10:47:43 +0000 2017,@VirginTrains @120576 I’m travelling in standard but I’m hoping that for my woeful experience you’ll upgrade me on the way back? I’ll be on the 15.55 train back.,"@752299 @120576 1/2 Apologies Steve, I'm afraid we wouldn't be able to offer an upgrade, but you can claim a refund on your"
2671700,2671699,Tue Oct 31 10:05:44 +0000 2017,@VirginTrains when do you release advance tickets for 28 January?,"@152548 Hi there, Advance tickets for 29th January will be available from 13th November :) ^HP"
2672112,2672110,Tue Oct 31 10:54:10 +0000 2017,The lovely woman who has just ended her shift in the @VirginTrains cafe on the 0800 KingsX to Waverley has just gone the extra mile for me. Forgot to ask her name but I'm a professional complainer and aspire to letting employers know when tbeir people are fabulous too.,"@752375 Thanks for getting in touch, Rebecca 😊  We'll pass this over to the team at @120576 for you 😀  ^HP"
2672117,2672115,Tue Oct 31 10:43:36 +0000 2017,@VirginTrains Damien performing poetry from the onboard shop is making my life ❤️😊 MCR-LDN 10.35 #tuesday #travel #poetry #smile,"@635300 Wonderful to hear you're being kept entertained onboard, Nicole 😊  We'll certainly pass your comments back to Damien. Enjoy!"
2672119,2672118,Tue Oct 31 10:42:34 +0000 2017,Brilliantly humorous and uplifting announcement from the shop manager on @VirginTrains service to London! Journey made!,@752376 Great to hear Calum 😀  We'll be sure to pass this on for you. Have a great day! ^HP
1908742,2672411,Tue Oct 31 11:09:26 +0000 2017,@VirginTrains I haven’t been to any of them.,@203476 Maybe you should visit one day 😀 👻  ^HP
2672414,2672413,Tue Oct 31 11:09:04 +0000 2017,@VirginTrains @118134 @127110 so funny,"@752436 @118134 @127110 We're big fans here, Nick 😀 ^HP"
2672418,2672416,Tue Oct 31 11:07:36 +0000 2017,@VirginTrains I’ve given up! Your new booking app is the worst I’ve encountered. Now happy to pay the @123241 fee to avoid the agony.,@409239 @123241 2/2 Is there anything in particular we can help with? ^HP
2672417,2672419,Tue Oct 31 12:44:12 +0000 2017,"@VirginTrains Finding out the various ticket options, selecting them, and booking used to be so straightforward. Why make it so complex and obscure?",@409239 your journey options ^MW 2/2
2672417,2672420,Tue Oct 31 12:44:12 +0000 2017,"@VirginTrains Finding out the various ticket options, selecting them, and booking used to be so straightforward. Why make it so complex and obscure?","@409239 We'll be sure to pass on your comments. However, you can see all tickets available in the summary section after selecting 1/2"
2672418,2672421,Tue Oct 31 11:07:36 +0000 2017,@VirginTrains I’ve given up! Your new booking app is the worst I’ve encountered. Now happy to pay the @123241 fee to avoid the agony.,"@409239 @123241 1/2 Sorry to hear that, Paul :( We are working on improving the app, and there are further updates to come"
2672423,2672422,Tue Oct 31 11:05:36 +0000 2017,@VirginTrains would you happen to know which carriage is likely to be unreserved on the 11.13 from milton keynes to edinburgh? Thanks!,"@752437 Hi Ashley, Coaches U &amp; C will be unreserved on this service ^HP"
2672426,2672424,Tue Oct 31 11:04:46 +0000 2017,@123241 I always request forward facing seat and yet again I’m allocated a backwards one. What’s the point in asking? @VirginTrains,@688985 @123241 2/2 when did you make your booking please? ^HP
2672425,2672427,Tue Oct 31 11:13:33 +0000 2017,@VirginTrains @123241 End of September. I always request fwd facing and rarely get it. In first class too.,@688985 @123241 2/2 fares 24 weeks before travel. Please do speak to staff as they should be able to assist you further ^HP
2672429,2672430,Tue Oct 31 11:20:19 +0000 2017,@VirginTrains @123241 Just asked one and he pointed at a reserved seat so moved or I’ll be sick. 10.55 from S&amp;D now I’m seat J35. Am I likely to be moved?,"@688985 @123241 2/2 unfortunately, but this should be fine if staff have advised you to sit here ^HP"
2672429,2672431,Tue Oct 31 11:20:19 +0000 2017,@VirginTrains @123241 Just asked one and he pointed at a reserved seat so moved or I’ll be sick. 10.55 from S&amp;D now I’m seat J35. Am I likely to be moved?,"@688985 @123241 1/2 We're so sorry for the inconvenience caused, KT. We're unable to tell which seats are reserved from here"
2672432,2672433,Tue Oct 31 11:29:54 +0000 2017,@VirginTrains @123241 I’ve been told I might get booted off the seat. Now can’t relax. If I get booted off I’m heading to standard seats and be applying for a refund. ☹️,"@688985 @123241 We're so sorry for your experience, KT. We hope this isn't the case but you can claim compensation if so ^HP"
2672425,2672428,Tue Oct 31 11:13:33 +0000 2017,@VirginTrains @123241 End of September. I always request fwd facing and rarely get it. In first class too.,"@688985 @123241 1/2 Apologies KT, it may be that our reservable seats had been booked by this point, as we release weekday Advance"
2672426,2672434,Tue Oct 31 11:04:46 +0000 2017,@123241 I always request forward facing seat and yet again I’m allocated a backwards one. What’s the point in asking? @VirginTrains,@688985 @123241 1/2 Sorry to hear that Katie :( Our system usually assigns the next available seat if your request can't be fulfilled
1908736,2672435,Tue Oct 31 11:04:24 +0000 2017,@VirginTrains Not technically on your network (its near Inverness so @120576) but the Culloden battlefield sends shivers down your spine #spooky,"@133693 @120576 It does look like a pretty spooky place to be, Julie 😅  ^HP"
1908744,2672437,Tue Oct 31 11:04:19 +0000 2017,@VirginTrains Morning,@145927 Morning Jenny 👋🏻  ^HP
1908745,2672438,Tue Oct 31 11:02:58 +0000 2017,"@virgintrains There are plenty of weird goings on at the Adelphi, but none of them supernatural I think.","@752438 It was named as one of the most haunted hotels in the UK a couple of years back, John 🙊  👻 ^HP"
2672677,2672674,Thu Nov 30 18:59:00 +0000 2017,Have tickets to travel on 5th January - what is the plan given planned strike @VirginTrains. Not that @127472 gives a shit!,@752476 @127472 The only information we have at the moment is here https://t.co/FdIeOO9P0q ^PA
2672774,2672772,Tue Oct 31 11:23:29 +0000 2017,@VirginTrains Yes I've moved to let an older couple sit together as they seemed rather anxious about it &amp; had same seat numbers.,"@245660 Apologies for the inconvenience caused, Nancy, glad you've been able to find another seat. Sorry again for your experience ^HP"
2672773,2672775,Tue Oct 31 11:30:38 +0000 2017,@VirginTrains Thanks for replying. Hopefully all will be ok on the return journey.,"@245660 We really hope so, Natalie. Please do let us know if there are any issues ^HP"
2672777,2672776,Tue Oct 31 11:18:48 +0000 2017,@VirginTrains you seem to have double-booked some of your reserved seats on the 11:23 Euston to Birmingham.,"@245660 Not great to hear, Nancy, apologies. Have you been able to get another seat at all? ^HP"
1908746,2672778,Tue Oct 31 11:25:07 +0000 2017,"@VirginTrains East Croydon Station.....a train came in on time, Spooky...",@752496 Cheeky! ^MW
1908738,2672779,Tue Oct 31 11:22:05 +0000 2017,"@VirginTrains When I stayed at the Adelphi a few years back there was a ghostly female figure shouting at the kitchen staff, ""Just cook, will yer!""",@276454 😱 👻  ^HP
2672782,2672780,Tue Oct 31 11:19:40 +0000 2017,It’s a bit tight on space in the train toilet @443209 @VirginTrains https://t.co/2q3XtIsmH1,"@752497 @443209 Apologies if it's a little snug in there, Helen! We'll be sure to pass your comments on to our Fleet team ^HP"
2672781,2672783,Tue Oct 31 11:25:56 +0000 2017,"@VirginTrains @443209 It’s ok, I like a challenge and it’s excellent training for my hearing dog in training.","@752497 @443209 Ok Helen, well we hope you have a good journey today. Which service are you travelling on this morn? ^HP"
2672784,2672785,Tue Oct 31 11:32:47 +0000 2017,@VirginTrains @443209 Stevenage to Leeds.,@752497 @443209 2/2 touch with them if you need any assistance at all onboard. Have a great journey 😊  ^HP
2672784,2672786,Tue Oct 31 11:32:47 +0000 2017,@VirginTrains @443209 Stevenage to Leeds.,"@752497 @443209 1/2 Thanks Helen, it sounds like you may be travelling with our friends at @120576, so please do get in"
1908747,2672791,Tue Oct 31 11:19:03 +0000 2017,@VirginTrains What about haunted VT stations?,"@220206 There are a few Mike, Carlisle for one! Have you been to any? ^HP"
2672793,2672794,Tue Oct 31 11:24:22 +0000 2017,@VirginTrains Or Runcorn.,"@220206 Ooh, have you got any creepy tales about any of them Mike? ^HP"
1908740,2672795,Tue Oct 31 11:13:58 +0000 2017,"@VirginTrains Perhaps the Castle Keep in Newcastle, on the @120576 network. Could be spooky in the dark 😀 ^CW","@318754 @120576 Ooh we'll have to check that one out, Connor! 😀 ^HP"
2673047,2673045,Tue Oct 31 11:41:38 +0000 2017,@VirginTrains maybe 5 mins late for 12 :20 any chance of help ?,"@752562 Hi Michael, where are you travelling from/to? And what type of ticket do you have please? ^HP"
2673046,2673048,Tue Oct 31 12:20:24 +0000 2017,@VirginTrains It’s alright we made it 🙌🎉 thank you,"@752562 Ah that's great to hear, Michael! 👍🏻  Have a good journey 😊  ^HP"
2673051,2673049,Tue Oct 31 11:40:07 +0000 2017,@VirginTrains @120576 Thank you but its not a general enquiry I would like to make a formal complaint please @125861,@135301 @120576 @125861 2/2 do so and the team will be able to look into this further for you ^HP
2673054,2673053,Tue Oct 31 11:34:47 +0000 2017,"@VirginTrains Your colleagues @120576 are a bit touchy blocked for saying I wasnt impressed at missing my train because of having to wait at the booking office, where do I send my complaint please",@135301 @120576 You can also contact the team via their online form here: https://t.co/8mYRqdRjud ^HP
2673051,2673052,Tue Oct 31 11:40:07 +0000 2017,@VirginTrains @120576 Thank you but its not a general enquiry I would like to make a formal complaint please @125861,"@135301 @120576 @125861 1/2 You should be able to do this via the form, Rob. Please just detail that you'd like to"
2673056,2673055,Tue Oct 31 11:38:15 +0000 2017,@VirginTrains why have you blocked IMDB on your network?,"@752563 Hi Rhoose, we weren't aware of this but we'll be sure to pass your comments back to our Web Team about this ^HP"
2673058,2673057,Tue Oct 31 11:37:48 +0000 2017,"@VirginTrains Here you go check this out
https://t.co/6XfbYXYfgW",@443412 Thanks! I think a ghost hunt is in order 🙊  ^HP
1908748,2673059,Tue Oct 31 11:31:07 +0000 2017,@VirginTrains The station hotel in Dudley,"@443412 Didn't know this one was haunted, tell us more! 😀 ^HP"
2673061,2673060,Tue Oct 31 11:37:18 +0000 2017,@VirginTrains  Don't like new ticket app.  I can't store my loyalty card details &amp; it  took 8 staff to work out how to buy an open return,"@752564 Apologies for the inconvenience caused, Lisa. We'll be sure to pass your comments on to our App team ^HP"
2673063,2673062,Tue Oct 31 11:31:07 +0000 2017,@VirginTrains can you follow for a dm?,"@752565 Hi Egill, please send us a message via the link below. Thanks :) ^HP https://t.co/hhfk9c3ylv"
2673284,2673282,Tue Oct 31 11:53:28 +0000 2017,Virgin @VirginTrains  why is your east coast train info line always so busy. 7 mins &amp; waiting for line to be answered -employ more staff??,@615566 This is one for our friends at @120576 to help with. ^PA
2673288,2673286,Tue Oct 31 11:50:37 +0000 2017,@VirginTrains bought ticket for manc to ldn AGES ago. How do i know if I can get any train or just the specific one?,"@191614 Hi Kelly, what type of ticket did you purchase please? ^HP"
2673287,2673289,Tue Oct 31 12:14:05 +0000 2017,@VirginTrains how do I know,"@191614 It should say on your ticket. Did you book online? If so, can you send us your booking reference number please? ^HP"
2673290,2673291,Tue Oct 31 12:16:30 +0000 2017,@VirginTrains yeah online - ill dm you now,@191614 Thanks Kelly ^HP
1908739,2673292,Tue Oct 31 11:49:34 +0000 2017,"@VirginTrains I often get on ""Ghost"" buses. They're buses in London that appear without warning, not showing up on Countdown indicators or apps.",@429235 Spooky stuff John 😂  ^HP
2673296,2673294,Tue Oct 31 11:49:07 +0000 2017,Hello @VirginTrains am on 0907 EUS&gt;LPL &amp; 1847 LPL&gt;EUS 10/11 - do I get breakfast going and evening meal coming back?,"@752613 Hi Keith, you'll get the Pendolino Breakfast on your outward journey and Pendolino Evening Meal on the return :) ^HP"
2673295,2673297,Tue Oct 31 11:59:59 +0000 2017,@VirginTrains Excellent! https://t.co/mR1BE1v7Vx,"@752613 😂  Enjoy, Keith! ^HP"
1908749,2673298,Tue Oct 31 11:45:23 +0000 2017,@VirginTrains Tipton high street!!,@219534 Only you would say that 😂 ^MW
2673516,2673514,Tue Oct 31 12:10:44 +0000 2017,"@VirginTrains shame when you complain that the reply basically just says sorry for what happened, we will make sure it doesn't happen again!","@752664 Hi there, is this in regards to an online complaint you have submitted? ^HP"
2673515,2673517,Tue Oct 31 12:19:43 +0000 2017,@VirginTrains yes got an email reply and don't seem bothered,@752664 2/2 escalated further for you ^HP
2673515,2673518,Tue Oct 31 12:19:43 +0000 2017,@VirginTrains yes got an email reply and don't seem bothered,"@752664 1/2 If you're unhappy with the response you've received, please do reply to the latest email detailing this, and this will be"
2673521,2673519,Tue Oct 31 12:05:32 +0000 2017,On @VirginTrains. Blooming cold ❄️❄️❄️❄️,"@125746 Oh no Alison, please speak to onboard staff and they should be able to adjust the temperature for you ^HP"
2673523,2673522,Tue Oct 31 11:59:01 +0000 2017,@VirginTrains trains 13 minutes still waiting. How much money are you making on my call?,"@615566 Hi Zena, please see our response to your previous tweet. Thanks ^HP"
2673525,2673524,Tue Oct 31 11:55:09 +0000 2017,@VirginTrains east coast. if my call matters then answer it,"@615566 Hi Zena, we'll pass this over to our colleagues at @120576 for you ^HP"
2673528,2673526,Tue Oct 31 11:56:45 +0000 2017,"@VirginTrains Well, makes a big difference for me anyway. Anywhoo off for lunch and a hug from @865.","@237442 @865 Hi Tom, really hope your experience is a better one this time. We'll be thinking of you today 😞  ^HP"
2674027,2674025,Tue Oct 31 12:24:30 +0000 2017,I have an advance tkt for thurs EGR to PIC @121513 &amp; @VirginTrains. If I missed my connection due to delay can I get the next one?,@341912 @121513 2/2 staff upon arrival and they'll be able to validate your ticket for the next service for you ^HP
2674027,2674028,Tue Oct 31 12:24:30 +0000 2017,I have an advance tkt for thurs EGR to PIC @121513 &amp; @VirginTrains. If I missed my connection due to delay can I get the next one?,"@341912 @121513 1/2 Hi Tracy, if you do miss your connection due to another train being delayed, then please speak to station"
2674030,2674029,Tue Oct 31 12:21:15 +0000 2017,@VirginTrains on the 11:35 Manpic to Euston and the staff are all happy and cheerful. You guys never let me down! ☺️ keep it up,"@228876 Ahh this is wonderful to hear, Karl 😊  Have a fab journey! ^HP"
2674294,2674292,Tue Oct 31 12:41:20 +0000 2017,Just learned my @VirginTrains service to Edinburgh only goes to Carlisle because they couldn’t get a driver. Great business model! https://t.co/89oYrh8JY6,"@573669 We're sorry about that, Sean. Do you know your connection times at Car? ^MW"
2674293,2674295,Tue Oct 31 12:44:56 +0000 2017,"@VirginTrains Just checked - depends how much longer the truncated service is delayed... it’s just down as delayed, no info and now late","@573669 I see, the team onboard will keep you updated, apologies again ^MW"
2674299,2674297,Tue Oct 31 12:41:19 +0000 2017,@VirginTrains is it possible to convert a fast ticket to an mticket using the app? On my way to Euston now but I’m pretty pressed for time,"@500598 I'm afraid not, Ricey, you can't change a ticket type unfortunately ^MW"
2674298,2674300,Tue Oct 31 12:44:05 +0000 2017,"@VirginTrains No worries, do I 100% need to pick the tickets up before travelling too or can I show my phone? Should have time but it’ll be tight","@500598 You would need to collect these tickets, Ricey yes ^MW"
2674302,2674301,Tue Oct 31 12:37:46 +0000 2017,@VirginTrains I have bought an open return ticket from kings cross to Darlington 27th Dec but cannot reserve a seat. Is this correct.,@752849 Maybe @120576 can help with this one? ^MW
2674265,2674267,Tue Oct 31 12:36:33 +0000 2017,@VirginTrains @LondonMidland @213768 @115793 can any of you answer this question please https://t.co/C3yUVBcfVs,"@752841 @LondonMidland @213768 @115793 It's a magical system, maybe NR know more though 🤔 ^MW"
2674306,2674304,Tue Oct 31 12:35:24 +0000 2017,@VirginTrains Good thing I didn’t have to be in to wait for a delivery... oh wait🤔,"@752850 Sorry to hear this, Lorna. How long have you been delayed by in total? ^MW"
2674305,2674307,Tue Oct 31 12:44:46 +0000 2017,@VirginTrains An hour and ten minutes,"@752850 I see, please make a claim here, Lorna - https://t.co/TQ14kSD6Fl ^MW"
2674308,2674309,Tue Oct 31 12:58:17 +0000 2017,@VirginTrains Unless you can convince DPD to deliver my parcel later that’s not going to help,@752850 😞 Sorry Lorna ^MW
2674312,2674311,Tue Oct 31 12:31:50 +0000 2017,@virgintrains my first class ticket to Manchester needs to be refunded as the train was declassified. How can I receive a refund? Thanks,@752851 You can do this by submitting your comments and ticket here - https://t.co/4hJEdkcrMw ^MW
2674314,2674313,Tue Oct 31 12:30:18 +0000 2017,"For #TravelTuesday I'm taking you to my hometown Glasgow, to give you the ultimate guide to the city! https://t.co/snowe0blBV @VirginTrains https://t.co/uZc75VfRLG","@639223 Great city, Ellis! ^MW"
